case_id,model,setting,gold,pred,correct,requested_model,returned_model,raw_output,latency,prompt_tokens,completion_tokens,reasoning_tokens,total_tokens,attempts,error
150,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.711,774,5,0,779,1,
150,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.743,774,30,19,804,1,
150,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.446,774,5,0,779,1,
151,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.075,610,38,27,648,1,
151,gpt-5.6,S5,C,A,False,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.144,610,5,0,615,1,
151,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.588,610,5,0,615,1,
152,gpt-5.6,S4,C,A,False,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.613,731,70,59,801,1,
152,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.763,731,22,11,753,1,
152,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.625,731,47,36,778,1,
153,gpt-5.6,S4,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.658,649,75,64,724,1,
153,gpt-5.6,S5,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.926,649,36,25,685,1,
153,gpt-5.6,S6,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.387,649,40,29,689,1,
154,gpt-5.6,S4,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.515,785,64,53,849,1,
154,gpt-5.6,S5,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.533,785,26,15,811,1,
154,gpt-5.6,S6,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.267,785,37,26,822,1,
155,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.852,804,34,23,838,1,
155,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.523,804,5,0,809,1,
155,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.068,804,30,19,834,1,
156,gpt-5.6,S4,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.139,755,53,42,808,1,
156,gpt-5.6,S5,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.812,755,27,16,782,1,
156,gpt-5.6,S6,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.134,755,38,27,793,1,
157,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,3.72,666,95,84,761,1,
157,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.886,666,46,35,712,1,
157,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.194,666,44,33,710,1,
158,gpt-5.6,S4,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.133,842,32,21,874,1,
158,gpt-5.6,S5,A,B,False,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.714,842,100,89,942,1,
158,gpt-5.6,S6,A,B,False,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.902,842,82,71,924,1,
159,gpt-5.6,S4,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.746,684,5,0,689,1,
159,gpt-5.6,S5,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.481,684,20,9,704,1,
159,gpt-5.6,S6,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,3.569,684,41,30,725,1,
160,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,7.129,647,316,305,963,1,
160,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.635,647,23,12,670,1,
160,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.76,647,47,36,694,1,
161,gpt-5.6,S4,A,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,4.466,688,139,128,827,1,
161,gpt-5.6,S5,A,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.978,688,34,23,722,1,
161,gpt-5.6,S6,A,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.364,688,5,0,693,1,
162,gpt-5.6,S4,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,3.283,747,101,90,848,1,
162,gpt-5.6,S5,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.758,747,73,62,820,1,
162,gpt-5.6,S6,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.283,747,67,56,814,1,
163,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.467,573,52,41,625,1,
163,gpt-5.6,S5,C,B,False,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.908,573,25,14,598,1,
163,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.004,573,25,14,598,1,
164,gpt-5.6,S4,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,3.128,684,109,98,793,1,
164,gpt-5.6,S5,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,4.003,684,179,168,863,1,
164,gpt-5.6,S6,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,4.139,684,150,139,834,1,
165,gpt-5.6,S4,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.982,708,68,57,776,1,
165,gpt-5.6,S5,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,3.882,708,112,101,820,1,
165,gpt-5.6,S6,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.588,708,69,58,777,1,
166,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,6.515,730,241,230,971,1,
166,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.823,730,51,40,781,1,
166,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.602,730,47,36,777,1,
167,gpt-5.6,S4,C,A,False,gpt-5.6,gpt-5.6-sol-2026-07-09,A,3.399,773,68,57,841,1,
167,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.196,773,28,17,801,1,
167,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.831,773,25,14,798,1,
168,gpt-5.6,S4,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.932,758,78,67,836,1,
168,gpt-5.6,S5,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,3.201,758,92,81,850,1,
168,gpt-5.6,S6,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.262,758,54,43,812,1,
169,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,4.77,683,209,198,892,1,
169,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.363,683,33,22,716,1,
169,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,4.84,683,193,182,876,1,
170,gpt-5.6,S4,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,3.299,671,124,113,795,1,
170,gpt-5.6,S5,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.163,671,82,71,753,1,
170,gpt-5.6,S6,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.929,671,70,59,741,1,
171,gpt-5.6,S4,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,3.041,747,106,95,853,1,
171,gpt-5.6,S5,A,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.301,747,50,39,797,1,
171,gpt-5.6,S6,A,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,3.304,747,101,90,848,1,
172,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.046,628,25,14,653,1,
172,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,3.765,628,82,71,710,1,
172,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.597,628,22,11,650,1,
173,gpt-5.6,S4,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.049,607,46,35,653,1,
173,gpt-5.6,S5,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.272,607,5,0,612,1,
173,gpt-5.6,S6,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.766,607,56,45,663,1,
174,gpt-5.6,S4,A,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,4.895,866,155,144,1021,1,
174,gpt-5.6,S5,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.977,866,69,58,935,1,
174,gpt-5.6,S6,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.232,866,39,28,905,1,
175,gpt-5.6,S4,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.055,678,52,41,730,1,
175,gpt-5.6,S5,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,4.313,678,209,198,887,1,
175,gpt-5.6,S6,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.438,678,88,77,766,1,
176,gpt-5.6,S4,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.543,605,5,0,610,1,
176,gpt-5.6,S5,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.594,605,32,21,637,1,
176,gpt-5.6,S6,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.71,605,38,27,643,1,
177,gpt-5.6,S4,D,D,True,gpt-5.6,gpt-5.6-sol-2026-07-09,D,1.925,739,38,27,777,1,
177,gpt-5.6,S5,D,D,True,gpt-5.6,gpt-5.6-sol-2026-07-09,D,1.521,739,20,9,759,1,
177,gpt-5.6,S6,D,D,True,gpt-5.6,gpt-5.6-sol-2026-07-09,D,1.7,739,25,14,764,1,
178,gpt-5.6,S4,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.613,684,38,27,722,1,
178,gpt-5.6,S5,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,5.082,684,75,64,759,1,
178,gpt-5.6,S6,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.035,684,48,37,732,1,
179,gpt-5.6,S4,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.893,752,93,82,845,1,
179,gpt-5.6,S5,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.986,752,30,19,782,1,
179,gpt-5.6,S6,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.209,752,39,28,791,1,
180,gpt-5.6,S4,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.6,840,38,27,878,1,
180,gpt-5.6,S5,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.548,840,60,49,900,1,
180,gpt-5.6,S6,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.853,840,34,23,874,1,
181,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.722,725,36,25,761,1,
181,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.649,725,31,20,756,1,
181,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.737,725,26,15,751,1,
182,gpt-5.6,S4,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.248,498,54,43,552,1,
182,gpt-5.6,S5,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.873,498,39,28,537,1,
182,gpt-5.6,S6,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.64,498,35,24,533,1,
183,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.222,814,52,41,866,1,
183,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,3.296,814,101,90,915,1,
183,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,3.309,814,65,54,879,1,
184,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.247,542,49,38,591,1,
184,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.596,542,31,20,573,1,
184,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.704,542,28,17,570,1,
185,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.546,735,5,0,740,1,
185,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.74,735,24,13,759,1,
185,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.535,735,27,16,762,1,
186,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.831,758,32,21,790,1,
186,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.93,758,31,20,789,1,
186,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.007,758,32,21,790,1,
187,gpt-5.6,S4,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.934,749,45,34,794,1,
187,gpt-5.6,S5,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.788,749,28,17,777,1,
187,gpt-5.6,S6,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.155,749,54,43,803,1,
188,gpt-5.6,S4,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.582,737,5,0,742,1,
188,gpt-5.6,S5,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.73,737,32,21,769,1,
188,gpt-5.6,S6,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.126,737,5,0,742,1,
189,gpt-5.6,S4,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.781,610,87,76,697,1,
189,gpt-5.6,S5,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,3.135,610,82,71,692,1,
189,gpt-5.6,S6,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,3.918,610,126,115,736,1,
190,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.038,735,31,20,766,1,
190,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.573,735,24,13,759,1,
190,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.597,735,25,14,760,1,
191,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,3.353,664,106,95,770,1,
191,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.001,664,5,0,669,1,
191,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.865,664,102,91,766,1,
192,gpt-5.6,S4,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.143,763,57,46,820,1,
192,gpt-5.6,S5,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.977,763,30,19,793,1,
192,gpt-5.6,S6,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.846,763,26,15,789,1,
193,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.275,813,34,23,847,1,
193,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.218,813,31,20,844,1,
193,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.698,813,24,13,837,1,
194,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.081,658,49,38,707,1,
194,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.535,658,29,18,687,1,
194,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.439,658,24,13,682,1,
195,gpt-5.6,S4,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.444,698,67,56,765,1,
195,gpt-5.6,S5,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,4.173,698,152,141,850,1,
195,gpt-5.6,S6,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,3.036,698,76,65,774,1,
196,gpt-5.6,S4,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.135,568,67,56,635,1,
196,gpt-5.6,S5,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.964,568,59,48,627,1,
196,gpt-5.6,S6,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.572,568,65,54,633,1,
197,gpt-5.6,S4,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.299,710,37,26,747,1,
197,gpt-5.6,S5,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.872,710,63,52,773,1,
197,gpt-5.6,S6,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,3.287,710,78,67,788,1,
198,gpt-5.6,S4,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.504,731,98,87,829,1,
198,gpt-5.6,S5,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.031,731,71,60,802,1,
198,gpt-5.6,S6,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.205,731,54,43,785,1,
199,gpt-5.6,S4,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.047,756,27,16,783,1,
199,gpt-5.6,S5,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.906,756,26,15,782,1,
199,gpt-5.6,S6,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.197,756,5,0,761,1,
200,gpt-5.6,S4,A,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,5.594,610,234,223,844,1,
200,gpt-5.6,S5,A,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.864,610,50,39,660,1,
200,gpt-5.6,S6,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,5.609,610,246,235,856,1,
201,gpt-5.6,S4,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.725,709,82,71,791,1,
201,gpt-5.6,S5,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.459,709,5,0,714,1,
201,gpt-5.6,S6,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,4.45,709,146,135,855,1,
202,gpt-5.6,S4,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,3.268,629,126,115,755,1,
202,gpt-5.6,S5,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.497,629,5,0,634,1,
202,gpt-5.6,S6,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.879,629,41,30,670,1,
203,gpt-5.6,S4,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,4.754,692,183,172,875,1,
203,gpt-5.6,S5,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.918,692,68,57,760,1,
203,gpt-5.6,S6,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.481,692,28,17,720,1,
204,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,5.556,692,158,147,850,1,
204,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.62,692,5,0,697,1,
204,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.378,692,5,0,697,1,
205,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.888,726,40,29,766,1,
205,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,3.107,726,97,86,823,1,
205,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.599,726,45,34,771,1,
206,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.428,562,5,0,567,1,
206,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.536,562,5,0,567,1,
206,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.969,562,41,30,603,1,
207,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,3.411,619,142,131,761,1,
207,gpt-5.6,S5,C,B,False,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.757,619,41,30,660,1,
207,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.941,619,34,23,653,1,
208,gpt-5.6,S4,B,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.927,629,102,91,731,1,
208,gpt-5.6,S5,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,4.05,629,149,138,778,1,
208,gpt-5.6,S6,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,4.223,629,150,139,779,1,
209,gpt-5.6,S4,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.369,666,23,12,689,1,
209,gpt-5.6,S5,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.733,666,36,25,702,1,
209,gpt-5.6,S6,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.49,666,31,20,697,1,
210,gpt-5.6,S4,A,B,False,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.149,797,79,68,876,1,
210,gpt-5.6,S5,A,B,False,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.957,797,60,49,857,1,
210,gpt-5.6,S6,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,3.054,797,103,92,900,1,
211,gpt-5.6,S4,B,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.299,707,73,62,780,1,
211,gpt-5.6,S5,B,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,3.203,707,110,99,817,1,
211,gpt-5.6,S6,B,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,3.034,707,118,107,825,1,
212,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.799,816,5,0,821,1,
212,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.152,816,5,0,821,1,
212,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.278,816,59,48,875,1,
213,gpt-5.6,S4,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.87,717,70,59,787,1,
213,gpt-5.6,S5,B,A,False,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.237,717,72,61,789,1,
213,gpt-5.6,S6,B,A,False,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.632,717,24,13,741,1,
214,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,4.019,745,123,112,868,1,
214,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.101,745,69,58,814,1,
214,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,3.755,745,112,101,857,1,
215,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.987,721,36,25,757,1,
215,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.789,721,42,31,763,1,
215,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.681,721,29,18,750,1,
216,gpt-5.6,S4,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.948,761,59,48,820,1,
216,gpt-5.6,S5,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,3.044,761,68,57,829,1,
216,gpt-5.6,S6,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,3.524,761,146,135,907,1,
217,gpt-5.6,S4,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.858,744,32,21,776,1,
217,gpt-5.6,S5,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.985,744,48,37,792,1,
217,gpt-5.6,S6,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.907,744,30,19,774,1,
218,gpt-5.6,S4,C,A,False,gpt-5.6,gpt-5.6-sol-2026-07-09,A,3.157,762,83,72,845,1,
218,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,3.311,762,101,90,863,1,
218,gpt-5.6,S6,C,A,False,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.724,762,92,81,854,1,
219,gpt-5.6,S4,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.973,701,66,55,767,1,
219,gpt-5.6,S5,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.138,701,83,72,784,1,
219,gpt-5.6,S6,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.642,701,61,50,762,1,
220,gpt-5.6,S4,D,D,True,gpt-5.6,gpt-5.6-sol-2026-07-09,D,3.9,680,161,150,841,1,
220,gpt-5.6,S5,D,D,True,gpt-5.6,gpt-5.6-sol-2026-07-09,D,4.253,680,120,109,800,1,
220,gpt-5.6,S6,D,D,True,gpt-5.6,gpt-5.6-sol-2026-07-09,D,7.44,680,324,313,1004,1,
221,gpt-5.6,S4,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.335,825,5,0,830,1,
221,gpt-5.6,S5,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.315,825,71,60,896,1,
221,gpt-5.6,S6,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,3.055,825,54,43,879,1,
222,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.541,685,49,38,734,1,
222,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.148,685,49,38,734,1,
222,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.894,685,34,23,719,1,
223,gpt-5.6,S4,B,A,False,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.752,530,78,67,608,1,
223,gpt-5.6,S5,B,A,False,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.509,530,73,62,603,1,
223,gpt-5.6,S6,B,A,False,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.209,530,79,68,609,1,
224,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.834,739,39,28,778,1,
224,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.697,739,63,52,802,1,
