case_id,model,setting,gold,pred,correct,requested_model,returned_model,raw_output,latency,prompt_tokens,completion_tokens,reasoning_tokens,total_tokens,attempts,error
167,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,7.725,667,269,265,936,1,
167,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,7.073,685,262,258,947,1,
168,qwen3.8-max,S1,B,B,True,qwen3.8-max,qwen3.8-max,B,17.882,712,743,739,1455,1,
168,qwen3.8-max,S2,B,C,False,qwen3.8-max,qwen3.8-max,C,12.513,694,502,498,1196,1,
168,qwen3.8-max,S3,B,B,True,qwen3.8-max,qwen3.8-max,B,15.122,712,630,627,1342,1,
169,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,12.171,605,514,511,1119,1,
169,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,11.039,587,499,496,1086,1,
169,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,6.116,605,202,198,807,1,
170,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,10.942,615,475,471,1090,1,
170,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,12.171,597,528,524,1125,1,
170,qwen3.8-max,S3,A,A,True,qwen3.8-max,qwen3.8-max,A,9.625,615,416,412,1031,1,
171,qwen3.8-max,S1,A,C,False,qwen3.8-max,qwen3.8-max,C,8.84,690,365,361,1055,1,
171,qwen3.8-max,S2,A,C,False,qwen3.8-max,qwen3.8-max,C,10.448,672,450,446,1122,1,
171,qwen3.8-max,S3,A,C,False,qwen3.8-max,qwen3.8-max,C,12.045,690,519,516,1209,1,
172,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,9.048,553,331,328,884,1,
172,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,6.749,535,257,253,792,1,
172,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,8.742,553,366,362,919,1,
173,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,9.284,575,311,307,886,1,
173,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,7.964,557,322,319,879,1,
173,qwen3.8-max,S3,A,A,True,qwen3.8-max,qwen3.8-max,A,7.728,575,330,326,905,1,
174,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,7.694,763,329,326,1092,1,
174,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,6.82,745,299,296,1044,1,
174,qwen3.8-max,S3,A,A,True,qwen3.8-max,qwen3.8-max,A,7.14,763,286,282,1049,1,
175,qwen3.8-max,S1,B,B,True,qwen3.8-max,qwen3.8-max,B,12.36,678,533,530,1211,1,
175,qwen3.8-max,S2,B,B,True,qwen3.8-max,qwen3.8-max,B,15.406,660,711,707,1371,1,
175,qwen3.8-max,S3,B,B,True,qwen3.8-max,qwen3.8-max,B,13.552,678,531,527,1209,1,
176,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,7.755,564,303,299,867,1,
176,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,7.114,546,279,275,825,1,
176,qwen3.8-max,S3,A,A,True,qwen3.8-max,qwen3.8-max,A,9.315,564,332,328,896,1,
177,qwen3.8-max,S1,D,D,True,qwen3.8-max,qwen3.8-max,D,7.604,677,304,300,981,1,
177,qwen3.8-max,S2,D,D,True,qwen3.8-max,qwen3.8-max,D,7.538,659,304,300,963,1,
177,qwen3.8-max,S3,D,D,True,qwen3.8-max,qwen3.8-max,D,7.858,677,324,320,1001,1,
178,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,6.942,627,272,268,899,1,
178,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,5.51,609,221,217,830,1,
178,qwen3.8-max,S3,A,C,False,qwen3.8-max,qwen3.8-max,C,8.734,627,359,356,986,1,
179,qwen3.8-max,S1,B,B,True,qwen3.8-max,qwen3.8-max,B,6.89,664,258,255,922,1,
179,qwen3.8-max,S2,B,B,True,qwen3.8-max,qwen3.8-max,B,12.897,646,455,451,1101,1,
179,qwen3.8-max,S3,B,B,True,qwen3.8-max,qwen3.8-max,B,12.129,664,479,476,1143,1,
180,qwen3.8-max,S1,B,B,True,qwen3.8-max,qwen3.8-max,B,8.328,751,365,362,1116,1,
180,qwen3.8-max,S2,B,B,True,qwen3.8-max,qwen3.8-max,B,8.565,733,343,339,1076,1,
180,qwen3.8-max,S3,B,B,True,qwen3.8-max,qwen3.8-max,B,11.613,751,474,471,1225,1,
181,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,7.874,626,298,294,924,1,
181,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,9.349,608,326,322,934,1,
181,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,7.309,626,278,274,904,1,
182,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,7.425,498,270,266,768,1,
182,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,7.354,480,269,265,749,1,
182,qwen3.8-max,S3,A,A,True,qwen3.8-max,qwen3.8-max,A,7.092,498,265,261,763,1,
183,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,13.734,705,557,553,1262,1,
183,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,12.495,687,519,516,1206,1,
183,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,12.431,705,511,507,1216,1,
184,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,4.911,509,206,203,715,1,
184,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,5.216,491,196,192,687,1,
184,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,5.508,509,215,212,724,1,
185,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,8.484,645,388,384,1033,1,
185,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,11.255,627,394,390,1021,1,
185,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,6.901,645,269,265,914,1,
186,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,10.573,681,396,392,1077,1,
186,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,6.993,663,282,278,945,1,
186,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,8.884,681,291,287,972,1,
187,qwen3.8-max,S1,B,B,True,qwen3.8-max,qwen3.8-max,B,8.376,734,363,360,1097,1,
187,qwen3.8-max,S2,B,B,True,qwen3.8-max,qwen3.8-max,B,6.095,716,258,254,974,1,
187,qwen3.8-max,S3,B,B,True,qwen3.8-max,qwen3.8-max,B,7.823,734,336,332,1070,1,
188,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,7.23,666,275,271,941,1,
188,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,7.051,648,280,276,928,1,
188,qwen3.8-max,S3,A,A,True,qwen3.8-max,qwen3.8-max,A,7.156,666,253,250,919,1,
189,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,6.708,548,258,254,806,1,
189,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,8.448,530,339,335,869,1,
189,qwen3.8-max,S3,A,A,True,qwen3.8-max,qwen3.8-max,A,9.293,548,363,360,911,1,
190,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,7.329,688,276,273,964,1,
190,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,7.741,670,285,282,955,1,
190,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,9.037,688,365,361,1053,1,
191,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,12.902,577,507,503,1084,1,
191,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,11.156,559,449,445,1008,1,
191,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,10.051,577,372,368,949,1,
192,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,5.341,684,216,212,900,1,
192,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,7.624,666,279,275,945,1,
192,qwen3.8-max,S3,A,A,True,qwen3.8-max,qwen3.8-max,A,5.709,684,222,218,906,1,
193,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,5.691,725,222,219,947,1,
193,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,6.429,707,248,244,955,1,
193,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,6.38,725,212,208,937,1,
194,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,5.85,582,238,234,820,1,
194,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,5.33,564,219,216,783,1,
194,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,6.044,582,252,248,834,1,
195,qwen3.8-max,S1,A,C,False,qwen3.8-max,qwen3.8-max,C,15.069,630,625,621,1255,1,
195,qwen3.8-max,S2,A,C,False,qwen3.8-max,qwen3.8-max,C,9.47,612,361,357,973,1,
195,qwen3.8-max,S3,A,A,True,qwen3.8-max,qwen3.8-max,A,15.731,630,651,647,1281,1,
196,qwen3.8-max,S1,B,B,True,qwen3.8-max,qwen3.8-max,B,17.367,544,762,758,1306,1,
196,qwen3.8-max,S2,B,B,True,qwen3.8-max,qwen3.8-max,B,15.582,526,674,670,1200,1,
196,qwen3.8-max,S3,B,B,True,qwen3.8-max,qwen3.8-max,B,18.082,544,700,696,1244,1,
197,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,9.202,653,348,344,1001,1,
197,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,16.99,635,720,716,1355,1,
197,qwen3.8-max,S3,A,A,True,qwen3.8-max,qwen3.8-max,A,19.273,653,686,682,1339,1,
198,qwen3.8-max,S1,B,B,True,qwen3.8-max,qwen3.8-max,B,13.33,703,588,584,1291,1,
198,qwen3.8-max,S2,B,B,True,qwen3.8-max,qwen3.8-max,B,17.981,685,718,714,1403,1,
198,qwen3.8-max,S3,B,B,True,qwen3.8-max,qwen3.8-max,B,11.117,703,474,470,1177,1,
199,qwen3.8-max,S1,B,B,True,qwen3.8-max,qwen3.8-max,B,5.652,666,241,237,907,1,
199,qwen3.8-max,S2,B,B,True,qwen3.8-max,qwen3.8-max,B,6.647,648,277,273,925,1,
199,qwen3.8-max,S3,B,B,True,qwen3.8-max,qwen3.8-max,B,6.997,666,243,239,909,1,
200,qwen3.8-max,S1,A,C,False,qwen3.8-max,qwen3.8-max,C,11.935,568,496,492,1064,1,
200,qwen3.8-max,S2,A,C,False,qwen3.8-max,qwen3.8-max,C,14.927,550,595,592,1145,1,
200,qwen3.8-max,S3,A,C,False,qwen3.8-max,qwen3.8-max,C,19.462,568,789,785,1357,1,
201,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,20.45,660,870,866,1530,1,
201,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,9.868,642,427,424,1069,1,
201,qwen3.8-max,S3,A,A,True,qwen3.8-max,qwen3.8-max,A,14.334,660,623,619,1283,1,
202,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,7.786,604,319,315,923,1,
202,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,12.097,586,487,484,1073,1,
202,qwen3.8-max,S3,A,A,True,qwen3.8-max,qwen3.8-max,A,19.093,604,768,764,1372,1,
203,qwen3.8-max,S1,B,B,True,qwen3.8-max,qwen3.8-max,B,11.96,620,502,498,1122,1,
203,qwen3.8-max,S2,B,B,True,qwen3.8-max,qwen3.8-max,B,15.152,602,647,643,1249,1,
203,qwen3.8-max,S3,B,B,True,qwen3.8-max,qwen3.8-max,B,15.134,620,636,632,1256,1,
204,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,6.5,676,258,255,934,1,
204,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,7.215,658,289,285,947,1,
204,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,8.277,676,319,315,995,1,
205,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,14.974,652,680,677,1332,1,
205,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,9.867,634,387,383,1021,1,
205,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,17.204,652,700,697,1352,1,
206,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,9.497,501,431,427,932,1,
206,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,7.015,483,275,271,758,1,
206,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,7.177,501,276,272,777,1,
207,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,6.05,551,226,223,777,1,
207,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,10.455,533,417,414,950,1,
207,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,8.144,551,298,295,849,1,
208,qwen3.8-max,S1,B,B,True,qwen3.8-max,qwen3.8-max,B,26.094,594,1214,1210,1808,1,
208,qwen3.8-max,S2,B,A,False,qwen3.8-max,qwen3.8-max,A,20.178,576,878,875,1454,1,
208,qwen3.8-max,S3,B,B,True,qwen3.8-max,qwen3.8-max,B,16.529,594,680,676,1274,1,
209,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,7.77,604,319,315,923,1,
209,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,7.758,586,272,268,858,1,
209,qwen3.8-max,S3,A,A,True,qwen3.8-max,qwen3.8-max,A,7.541,604,284,280,888,1,
210,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,8.768,721,368,364,1089,1,
210,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,14.133,703,591,587,1294,1,
210,qwen3.8-max,S3,A,B,False,qwen3.8-max,qwen3.8-max,B,14.375,721,525,521,1246,1,
211,qwen3.8-max,S1,B,C,False,qwen3.8-max,qwen3.8-max,C,13.581,623,561,557,1184,1,
211,qwen3.8-max,S2,B,B,True,qwen3.8-max,qwen3.8-max,B,20.278,605,821,817,1426,1,
211,qwen3.8-max,S3,B,C,False,qwen3.8-max,qwen3.8-max,C,19.235,623,804,800,1427,1,
212,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,7.83,707,294,291,1001,1,
212,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,7.241,689,297,293,986,1,
212,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,8.796,707,365,362,1072,1,
213,qwen3.8-max,S1,B,B,True,qwen3.8-max,qwen3.8-max,B,18.371,633,807,803,1440,1,
213,qwen3.8-max,S2,B,A,False,qwen3.8-max,qwen3.8-max,A,9.583,615,378,375,993,1,
213,qwen3.8-max,S3,B,A,False,qwen3.8-max,qwen3.8-max,A,11.161,633,480,476,1113,1,
214,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,8.725,720,374,371,1094,1,
214,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,6.867,702,291,287,993,1,
214,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,16.01,720,677,674,1397,1,
215,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,6.476,638,260,256,898,1,
215,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,8.1,620,268,264,888,1,
215,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,8.443,638,296,293,934,1,
216,qwen3.8-max,S1,B,B,True,qwen3.8-max,qwen3.8-max,B,11.807,716,531,527,1247,1,
216,qwen3.8-max,S2,B,B,True,qwen3.8-max,qwen3.8-max,B,14.477,698,597,593,1295,1,
216,qwen3.8-max,S3,B,B,True,qwen3.8-max,qwen3.8-max,B,12.182,716,478,474,1194,1,
217,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,9.114,708,403,399,1111,1,
217,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,7.861,690,360,357,1050,1,
217,qwen3.8-max,S3,A,A,True,qwen3.8-max,qwen3.8-max,A,11.179,708,425,422,1133,1,
218,qwen3.8-max,S1,C,A,False,qwen3.8-max,qwen3.8-max,A,13.144,652,560,556,1212,1,
218,qwen3.8-max,S2,C,A,False,qwen3.8-max,qwen3.8-max,A,11.703,634,490,486,1124,1,
218,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,17.05,652,651,647,1303,1,
219,qwen3.8-max,S1,B,B,True,qwen3.8-max,qwen3.8-max,B,7.93,658,248,244,906,1,
219,qwen3.8-max,S2,B,B,True,qwen3.8-max,qwen3.8-max,B,6.91,640,255,251,895,1,
219,qwen3.8-max,S3,B,B,True,qwen3.8-max,qwen3.8-max,B,9.705,658,380,377,1038,1,
220,qwen3.8-max,S1,D,C,False,qwen3.8-max,qwen3.8-max,C,22.833,615,940,936,1555,1,
220,qwen3.8-max,S2,D,C,False,qwen3.8-max,qwen3.8-max,C,20.173,597,767,764,1364,1,
220,qwen3.8-max,S3,D,C,False,qwen3.8-max,qwen3.8-max,C,10.396,615,396,393,1011,1,
221,qwen3.8-max,S1,B,B,True,qwen3.8-max,qwen3.8-max,B,7.775,741,278,274,1019,1,
221,qwen3.8-max,S2,B,B,True,qwen3.8-max,qwen3.8-max,B,8.021,723,315,311,1038,1,
221,qwen3.8-max,S3,B,B,True,qwen3.8-max,qwen3.8-max,B,8.623,741,388,385,1129,1,
222,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,7.64,651,340,336,991,1,
222,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,13.778,633,572,568,1205,1,
222,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,8.07,651,347,344,998,1,
223,qwen3.8-max,S1,B,A,False,qwen3.8-max,qwen3.8-max,A,7.605,505,320,316,825,1,
223,qwen3.8-max,S2,B,A,False,qwen3.8-max,qwen3.8-max,A,7.715,487,314,311,801,1,
223,qwen3.8-max,S3,B,A,False,qwen3.8-max,qwen3.8-max,A,10.397,505,419,415,924,1,
224,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,7.19,635,297,294,932,1,
224,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,9.166,617,362,359,979,1,
224,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,9.859,635,346,342,981,1,
225,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,7.47,646,316,312,962,1,
225,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,8.285,628,328,324,956,1,
225,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,10.113,646,388,384,1034,1,
226,qwen3.8-max,S1,B,B,True,qwen3.8-max,qwen3.8-max,B,5.835,557,226,222,783,1,
226,qwen3.8-max,S2,B,B,True,qwen3.8-max,qwen3.8-max,B,6.059,539,244,240,783,1,
226,qwen3.8-max,S3,B,B,True,qwen3.8-max,qwen3.8-max,B,7.5,557,285,281,842,1,
227,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,5.532,608,217,213,825,1,
227,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,10.063,590,344,340,934,1,
227,qwen3.8-max,S3,A,A,True,qwen3.8-max,qwen3.8-max,A,7.118,608,262,259,870,1,
228,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,5.111,618,190,187,808,1,
228,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,6.132,600,235,231,835,1,
228,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,8.518,618,300,296,918,1,
229,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,9.824,662,429,425,1091,1,
229,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,9.704,644,321,317,965,1,
229,qwen3.8-max,S3,C,A,False,qwen3.8-max,qwen3.8-max,A,19.367,662,733,730,1395,1,
230,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,9.367,683,374,370,1057,1,
230,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,9.939,665,409,405,1074,1,
230,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,13.494,683,561,558,1244,1,
231,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,10.005,705,422,419,1127,1,
231,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,9.524,687,360,356,1047,1,
231,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,8.449,705,346,343,1051,1,
232,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,6.722,565,270,266,835,1,
232,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,6.402,547,249,245,796,1,
232,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,7.555,565,303,299,868,1,
233,qwen3.8-max,S1,B,A,False,qwen3.8-max,qwen3.8-max,A,15.422,669,603,599,1272,1,
233,qwen3.8-max,S2,B,A,False,qwen3.8-max,qwen3.8-max,A,9.852,651,409,405,1060,1,
233,qwen3.8-max,S3,B,A,False,qwen3.8-max,qwen3.8-max,A,12.74,669,500,496,1169,1,
234,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,7.806,647,263,259,910,1,
234,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,6.512,629,266,262,895,1,
234,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,8.528,647,276,273,923,1,
235,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,13.859,581,586,582,1167,1,
235,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,11.636,563,495,491,1058,1,
235,qwen3.8-max,S3,A,A,True,qwen3.8-max,qwen3.8-max,A,7.044,581,212,209,793,1,
236,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,5.671,614,204,200,818,1,
236,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,9.934,596,384,381,980,1,
236,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,9.797,614,408,405,1022,1,
237,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,5.487,543,168,165,711,1,
237,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,7.663,525,271,267,796,1,
237,qwen3.8-max,S3,A,A,True,qwen3.8-max,qwen3.8-max,A,23.812,543,854,850,1397,1,
238,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,18.58,663,786,782,1449,1,
238,qwen3.8-max,S2,C,B,False,qwen3.8-max,qwen3.8-max,B,12.122,645,521,518,1166,1,
238,qwen3.8-max,S3,C,B,False,qwen3.8-max,qwen3.8-max,B,27.783,663,1164,1161,1827,1,
239,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,6.363,709,253,249,962,1,
239,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,8.338,691,302,298,993,1,
239,qwen3.8-max,S3,A,A,True,qwen3.8-max,qwen3.8-max,A,7.519,709,292,289,1001,1,
240,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,18.816,588,786,782,1374,1,
240,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,11.546,570,489,485,1059,1,
240,qwen3.8-max,S3,A,A,True,qwen3.8-max,qwen3.8-max,A,13.432,588,561,557,1149,1,
241,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,13.987,511,593,589,1104,1,
241,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,8.697,493,337,333,830,1,
241,qwen3.8-max,S3,A,A,True,qwen3.8-max,qwen3.8-max,A,8.105,511,292,288,803,1,
242,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,5.819,661,210,206,871,1,
242,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,6.693,643,247,243,890,1,
242,qwen3.8-max,S3,A,A,True,qwen3.8-max,qwen3.8-max,A,8.183,661,309,306,970,1,
243,qwen3.8-max,S1,B,B,True,qwen3.8-max,qwen3.8-max,B,11.059,602,471,467,1073,1,
243,qwen3.8-max,S2,B,B,True,qwen3.8-max,qwen3.8-max,B,8.278,584,343,339,927,1,
243,qwen3.8-max,S3,B,B,True,qwen3.8-max,qwen3.8-max,B,7.803,602,332,328,934,1,
244,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,7.261,696,313,309,1009,1,
244,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,8.868,678,354,350,1032,1,
244,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,8.611,696,338,334,1034,1,
245,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,7.213,508,273,269,781,1,
245,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,7.412,490,240,236,730,1,
245,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,8.686,508,304,301,812,1,
246,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,9.805,692,399,396,1091,1,
246,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,8.027,674,322,319,996,1,
246,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,9.788,692,404,400,1096,1,
247,qwen3.8-max,S1,B,A,False,qwen3.8-max,qwen3.8-max,A,21.036,602,838,834,1440,1,
247,qwen3.8-max,S2,B,B,True,qwen3.8-max,qwen3.8-max,B,18.786,584,725,721,1309,1,
247,qwen3.8-max,S3,B,A,False,qwen3.8-max,qwen3.8-max,A,19.184,602,747,743,1349,1,
248,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,8.201,583,323,319,906,1,
248,qwen3.8-max,S2,C,A,False,qwen3.8-max,qwen3.8-max,A,9.03,565,334,330,899,1,
248,qwen3.8-max,S3,C,A,False,qwen3.8-max,qwen3.8-max,A,12.497,583,497,494,1080,1,
249,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,8.181,720,363,359,1083,1,
249,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,8.474,702,360,356,1062,1,
249,qwen3.8-max,S3,A,B,False,qwen3.8-max,qwen3.8-max,B,24.268,720,1001,997,1721,1,
250,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,8.169,656,315,311,971,1,
250,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,9.009,638,389,385,1027,1,
